cenario;dia;seed;genotipo_teste;classe_real_nirrig;classe_predita_nirrig;score_nirrig
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.01
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.008
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.006
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.006
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.008
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.008
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.008
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.008
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.332
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.098
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.042
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.106
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.006
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;45;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;45;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;0.848
BR16+CD202→EMB48;D06;46;EMB48;1;1;0.828
BR16+CD202→EMB48;D06;46;EMB48;1;1;0.88
BR16+CD202→EMB48;D06;46;EMB48;1;1;0.864
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.01
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;1;0.524
BR16+CD202→EMB48;D06;46;EMB48;0;1;0.524
BR16+CD202→EMB48;D06;46;EMB48;0;1;0.518
BR16+CD202→EMB48;D06;46;EMB48;0;1;0.522
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.316
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.08
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.048
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.13
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.002
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;0;0;0.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
BR16+CD202→EMB48;D06;46;EMB48;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;1;1;0.99
EMB48+CD202→BR16;D06;42;BR16;1;1;0.99
EMB48+CD202→BR16;D06;42;BR16;1;1;0.99
EMB48+CD202→BR16;D06;42;BR16;1;1;0.99
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;0;0;0.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;42;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;1;1;0.998
EMB48+CD202→BR16;D06;43;BR16;1;1;0.998
EMB48+CD202→BR16;D06;43;BR16;1;1;0.998
EMB48+CD202→BR16;D06;43;BR16;1;1;0.998
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;0;0;0.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;43;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;1;1;0.992
EMB48+CD202→BR16;D06;44;BR16;1;1;0.992
EMB48+CD202→BR16;D06;44;BR16;1;1;0.992
EMB48+CD202→BR16;D06;44;BR16;1;1;0.992
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;0;0;0.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;44;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;1;1;0.998
EMB48+CD202→BR16;D06;45;BR16;1;1;0.998
EMB48+CD202→BR16;D06;45;BR16;1;1;0.998
EMB48+CD202→BR16;D06;45;BR16;1;1;0.998
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;0;0;0.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;45;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;1;1;0.996
EMB48+CD202→BR16;D06;46;BR16;1;1;0.996
EMB48+CD202→BR16;D06;46;BR16;1;1;0.996
EMB48+CD202→BR16;D06;46;BR16;1;1;0.996
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;0;0;0.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
EMB48+CD202→BR16;D06;46;BR16;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;1;1;0.998
BR16+EMB48→CD202;D06;42;CD202;1;1;0.974
BR16+EMB48→CD202;D06;42;CD202;1;1;0.99
BR16+EMB48→CD202;D06;42;CD202;1;1;0.998
BR16+EMB48→CD202;D06;42;CD202;1;0;0.238
BR16+EMB48→CD202;D06;42;CD202;1;0;0.25
BR16+EMB48→CD202;D06;42;CD202;1;0;0.26
BR16+EMB48→CD202;D06;42;CD202;1;0;0.284
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.006
BR16+EMB48→CD202;D06;42;CD202;0;0;0.008
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;1;1;1.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
BR16+EMB48→CD202;D06;42;CD202;0;0;0.026
BR16+EMB48→CD202;D06;42;CD202;0;0;0.018
BR16+EMB48→CD202;D06;42;CD202;0;0;0.0
